"","AUH","AX0","BE3","BJ7","C1C","C3Z","CPF","DQ1","E5E","FCQ","FRM","FZH","HDU","HFX","J7V","JAQ","JAU","JC9","JYJ","K4M","KJE","KVG","MAA","MKC","P1A","PFE","QDP","QXJ","R5E","RBF","RTM","RX9","SA9","SAH","SCN","T5X","T8A","TS8","TUH","U1J","U3A","U5Q","U7Y","VR3","WAY","WN8","WPU","WQV","X3T","Y34","Y3K","YHT","YMS","Z5Y","Z6Z","ZST","W01","TSK","QXR","HM5","E5B","HYX","K95","F97","TGP"
"FRM",0.140971429322803,0.770773698776668,0.168023444060311,0.079153887258425,0.248077600918388,0.231389109296377,0.057121029453603,0.0838803581107515,0,0.731157592094385,0,0.290294209487456,0.129318031909909,0.113188012381992,0.168023444060311,0,0.248077600918388,0,0.057121029453603,0.827530314030563,0.168023444060311,0.0838803581107515,0.102826383469072,0.129318031909909,0.102826383469072,0.158040627886767,0.168023444060311,0.102826360278469,0.168023444060311,0.140971429322803,0,0.168023444060311,0.0991047779481727,0.0677111876300987,0.079153887258425,0.168023444060311,0.0838803581107515,0.11736453040065,0.102826360278469,0.274244803596701,0.113188012381992,0,0.274244803596701,0.0991047779481727,0.248077600918388,0.168023444060311,0,0.731157592094385,0.102826360278469,0.158040627886767,0.770773698776668,0.248077600918388,0.0838803581107515,0.274244803596701,0,0.0838803581107515,0.290294209487456,0.290294209487456,0.290294209487456,0.231389109296377,0.290294209487456,0.893008196706968,0.231389109296377,0.770773698776668,0.248077600918388
"FZH",0.149448420469443,0.612955157017401,0.134726407009083,0.357115201209671,0.0460851970823564,0.0791538867727133,0.342310244692999,0.368493463055173,0,0.608967122183091,0.290294209487456,0,0.163005397596462,0.398617946048401,0.134726407009083,0,0.0460851970823564,0,0.342310244692999,0.679512477381219,0.134726407009083,0.368493463055173,0.389829692478625,0.163005397596462,0.389829692478625,0.448297492655711,0.134726407009083,0.194218413281341,0.134726407009083,0.149448420469443,0.290294209487456,0.134726407009083,0.388779000711355,0.237664814008145,0.357115201209671,0.134726407009083,0.368493463055173,0.176184699609501,0.194218413281341,0.030879663591772,0.398617946048401,0.290294209487456,0.030879663591772,0.388779000711355,0.0460851970823564,0.134726407009083,0,0.608967122183091,0.194218413281341,0.448297492655711,0.612955157017401,0.0460851970823564,0.368493463055173,0.030879663591772,0.290294209487456,0.368493463055173,0,0,0,0.0791538867727133,0,0.738117986433281,0.0791538867727133,0.612955157017401,0.0460851970823564
"HDU",0.0180510541984887,0.704673280887864,0.0428277212520227,0.194218480866435,0.124095379044927,0.102826309404094,0.179445316324607,0.205509594566762,0,0.679750325192246,0.129318031909909,0.163005397596462,0,0.235622313010466,0.0428277212520227,0,0.124095379044927,0,0.179445316324607,0.766511546667384,0.0428277212520227,0.205509594566762,0.231389166193025,0,0.231389166193025,0.286963585034232,0.0428277212520227,0.0324328376565322,0.0428277212520227,0.0180510541984887,0.129318031909909,0.0428277212520227,0.22842258308109,0.0755098161030428,0.194218480866435,0.0428277212520227,0.205509594566762,0.013472642498185,0.0324328376565322,0.151019601785181,0.235622313010466,0.129318031909909,0.151019601785181,0.22842258308109,0.124095379044927,0.0428277212520227,0,0.679750325192246,0.0324328376565322,0.286963585034232,0.704673280887864,0.124095379044927,0.205509594566762,0.151019601785181,0.129318031909909,0.205509594566762,0.163005397596462,0.163005397596462,0.163005397596462,0.102826309404094,0.163005397596462,0.82981627729755,0.102826309404094,0.704673280887864,0.124095379044927
"HFX",0.249720890553683,0.872656933087182,0.269011706269,0.0435919842776423,0.358281216318197,0.333151412825432,0.0568721524303929,0.0301582382039034,0,0.827020212735716,0.113188012381992,0.398617946048401,0.235622313010466,0,0.269011706269,0,0.358281216318197,0,0.0568721524303929,0.926937615649372,0.269011706269,0.0301582382039034,0.0687791940747971,0.235622313010466,0.0687791940747971,0.066904377576831,0.269011706269,0.205034154022633,0.269011706269,0.249720890553683,0.113188012381992,0.269011706269,0.0518784557167628,0.16222332038478,0.0435919842776423,0.269011706269,0.0301582382039034,0.22253121560724,0.205034154022633,0.384878122376108,0,0.113188012381992,0.384878122376108,0.0518784557167628,0.358281216318197,0.269011706269,0,0.827020212735716,0.205034154022633,0.066904377576831,0.872656933087182,0.358281216318197,0.0301582382039034,0.384878122376108,0.113188012381992,0.0301582382039034,0.398617946048401,0.398617946048401,0.398617946048401,0.333151412825432,0.398617946048401,0.992974398805473,0.333151412825432,0.872656933087182,0.358281216318197
"J7V",0.0440775105657337,0.708077136026935,0,0.226270412907464,0.10389104287563,0.0642062299272522,0.214247946890291,0.239275630063089,0,0.688941615768483,0.168023444060311,0.134726407009083,0.0428277212520227,0.269011706269,0,0,0.10389104287563,0,0.214247946890291,0.771552345199438,0,0.239275630063089,0.270803813946866,0.0428277212520227,0.270803813946866,0.323914841215246,0,0.0653879366751755,0,0.0440775105657337,0.168023444060311,0,0.266623368337541,0.106839829520685,0.226270412907464,0,0.239275630063089,0.0517132572957552,0.0653879366751755,0.129936669661604,0.269011706269,0.168023444060311,0.129936669661604,0.266623368337541,0.10389104287563,0,0,0.688941615768483,0.0653879366751755,0.323914841215246,0.708077136026935,0.10389104287563,0.239275630063089,0.129936669661604,0.168023444060311,0.239275630063089,0.134726407009083,0.134726407009083,0.134726407009083,0.0642062299272522,0.134726407009083,0.833689322607461,0.0642062299272522,0.708077136026935,0.10389104287563
"JAQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JAU",0.108698740856597,0.614997982751103,0.10389104287563,0.317728879208393,0,0.067363202025776,0.301582280538167,0.328125976334779,0,0.603671828220118,0.248077600918388,0.0460851970823564,0.124095379044927,0.358281216318197,0.10389104287563,0,0,0,0.301582280538167,0.68015058115823,0.10389104287563,0.328125976334779,0.346114704558146,0.124095379044927,0.346114704558146,0.405674370656414,0.10389104287563,0.156320586260077,0.10389104287563,0.108698740856597,0.248077600918388,0.10389104287563,0.345789368640638,0.199603774855287,0.317728879208393,0.10389104287563,0.328125976334779,0.137556463726269,0.156320586260077,0.0269452783047482,0.358281216318197,0.248077600918388,0.0269452783047482,0.345789368640638,0,0.10389104287563,0,0.603671828220118,0.156320586260077,0.405674370656414,0.614997982751103,0,0.328125976334779,0.0269452783047482,0.248077600918388,0.328125976334779,0.0460851970823564,0.0460851970823564,0.0460851970823564,0.067363202025776,0.0460851970823564,0.740667951224344,0.067363202025776,0.614997982751103,0
"JC9",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"JYJ",0.193146200963779,0.824420573458915,0.214247946890291,0.0248186666216021,0.301582280538167,0.278449840503764,0,0.026945289249153,0,0.782223045888433,0.057121029453603,0.342310244692999,0.179445316324607,0.0568721524303929,0.214247946890291,0,0.301582280538167,0,0,0.880174760787917,0.214247946890291,0.026945289249153,0.0729394204678367,0.179445316324607,0.0729394204678367,0.111023709020398,0.214247946890291,0.149505831331682,0.214247946890291,0.193146200963779,0.057121029453603,0.214247946890291,0.0608737839768924,0.107576913025647,0.0248186666216021,0.214247946890291,0.026945289249153,0.166518389963682,0.149505831331682,0.32812595446216,0.0568721524303929,0.057121029453603,0.32812595446216,0.0608737839768924,0.301582280538167,0.214247946890291,0,0.782223045888433,0.149505831331682,0.111023709020398,0.824420573458915,0.301582280538167,0.026945289249153,0.32812595446216,0.057121029453603,0.026945289249153,0.342310244692999,0.342310244692999,0.342310244692999,0.278449840503764,0.342310244692999,0.945914101723321,0.278449840503764,0.824420573458915,0.301582280538167
"K4M",0.74895235228936,0.0687787947946939,0.771552345199438,0.904583290702539,0.68015058115823,0.747132334238191,0.880174760787917,0.903548311723193,0,0.110729701890235,0.827530314030563,0.679512477381219,0.766511546667384,0.926937615649372,0.771552345199438,0,0.68015058115823,0,0.880174760787917,0,0.771552345199438,0.903548311723193,0.872656950005657,0.766511546667384,0.872656950005657,0.93360132226816,0.771552345199438,0.793239552168071,0.771552345199438,0.74895235228936,0.827530314030563,0.771552345199438,0.884522490712834,0.82415909776532,0.904583290702539,0.771552345199438,0.903548311723193,0.776885240601003,0.793239552168071,0.662082769934304,0.926937615649372,0.827530314030563,0.662082769934304,0.884522490712834,0.68015058115823,0.771552345199438,0,0.110729701890235,0.793239552168071,0.93360132226816,0.0687787947946939,0.68015058115823,0.903548311723193,0.662082769934304,0.827530314030563,0.903548311723193,0.679512477381219,0.679512477381219,0.679512477381219,0.747132334238191,0.679512477381219,0.06646383288229,0.747132334238191,0.0687787947946939,0.68015058115823
"KJE",0.0440775105657337,0.708077136026935,0,0.226270412907464,0.10389104287563,0.0642062299272522,0.214247946890291,0.239275630063089,0,0.688941615768483,0.168023444060311,0.134726407009083,0.0428277212520227,0.269011706269,0,0,0.10389104287563,0,0.214247946890291,0.771552345199438,0,0.239275630063089,0.270803813946866,0.0428277212520227,0.270803813946866,0.323914841215246,0,0.0653879366751755,0,0.0440775105657337,0.168023444060311,0,0.266623368337541,0.106839829520685,0.226270412907464,0,0.239275630063089,0.0517132572957552,0.0653879366751755,0.129936669661604,0.269011706269,0.168023444060311,0.129936669661604,0.266623368337541,0.10389104287563,0,0,0.688941615768483,0.0653879366751755,0.323914841215246,0.708077136026935,0.10389104287563,0.239275630063089,0.129936669661604,0.168023444060311,0.239275630063089,0.134726407009083,0.134726407009083,0.134726407009083,0.0642062299272522,0.134726407009083,0.833689322607461,0.0642062299272522,0.708077136026935,0.10389104287563
"KVG",0.219563053966535,0.848399623437969,0.239275630063089,0.0181727056007517,0.328125976334779,0.30345777797591,0.026945289249153,0,0,0.804744428335276,0.0838803581107515,0.368493463055173,0.205509594566762,0.0301582382039034,0.239275630063089,0,0.328125976334779,0,0.026945289249153,0.903548311723193,0.239275630063089,0,0.0676352412888806,0.205509594566762,0.0676352412888806,0.0899842433432179,0.239275630063089,0.175053798942772,0.239275630063089,0.219563053966535,0.0838803581107515,0.239275630063089,0.0517132974159505,0.132437565941643,0.0181727056007517,0.239275630063089,0,0.192447129353839,0.175053798942772,0.354730211656796,0.0301582382039034,0.0838803581107515,0.354730211656796,0.0517132974159505,0.328125976334779,0.239275630063089,0,0.804744428335276,0.175053798942772,0.0899842433432179,0.848399623437969,0.328125976334779,0,0.354730211656796,0.0838803581107515,0,0.368493463055173,0.368493463055173,0.368493463055173,0.30345777797591,0.368493463055173,0.969421582057812,0.30345777797591,0.848399623437969,0.328125976334779
"MAA",0.24171998158844,0.820553501105412,0.270803813946866,0.0842995907427268,0.346114704558146,0.3339239851372,0.0729394204678367,0.0676352412888806,0,0.770559427675935,0.102826383469072,0.389829692478625,0.231389166193025,0.0687791940747971,0.270803813946866,0,0.346114704558146,0,0.0729394204678367,0.872656950005657,0.270803813946866,0.0676352412888806,0,0.231389166193025,0,0.0648656817615627,0.270803813946866,0.205652743747529,0.270803813946866,0.24171998158844,0.102826383469072,0.270803813946866,0.0170761394721753,0.168599149971676,0.0842995907427268,0.270803813946866,0.0676352412888806,0.219847357097439,0.205652743747529,0.371459055212967,0.0687791940747971,0.102826383469072,0.371459055212967,0.0170761394721753,0.346114704558146,0.270803813946866,0,0.770559427675935,0.205652743747529,0.0648656817615627,0.820553501105412,0.346114704558146,0.0676352412888806,0.371459055212967,0.102826383469072,0.0676352412888806,0.389829692478625,0.389829692478625,0.389829692478625,0.3339239851372,0.389829692478625,0.938967615212148,0.3339239851372,0.820553501105412,0.346114704558146
"MKC",0.0180510541984887,0.704673280887864,0.0428277212520227,0.194218480866435,0.124095379044927,0.102826309404094,0.179445316324607,0.205509594566762,0,0.679750325192246,0.129318031909909,0.163005397596462,0,0.235622313010466,0.0428277212520227,0,0.124095379044927,0,0.179445316324607,0.766511546667384,0.0428277212520227,0.205509594566762,0.231389166193025,0,0.231389166193025,0.286963585034232,0.0428277212520227,0.0324328376565322,0.0428277212520227,0.0180510541984887,0.129318031909909,0.0428277212520227,0.22842258308109,0.0755098161030428,0.194218480866435,0.0428277212520227,0.205509594566762,0.013472642498185,0.0324328376565322,0.151019601785181,0.235622313010466,0.129318031909909,0.151019601785181,0.22842258308109,0.124095379044927,0.0428277212520227,0,0.679750325192246,0.0324328376565322,0.286963585034232,0.704673280887864,0.124095379044927,0.205509594566762,0.151019601785181,0.129318031909909,0.205509594566762,0.163005397596462,0.163005397596462,0.163005397596462,0.102826309404094,0.163005397596462,0.82981627729755,0.102826309404094,0.704673280887864,0.124095379044927
"P1A",0.24171998158844,0.820553501105412,0.270803813946866,0.0842995907427268,0.346114704558146,0.3339239851372,0.0729394204678367,0.0676352412888806,0,0.770559427675935,0.102826383469072,0.389829692478625,0.231389166193025,0.0687791940747971,0.270803813946866,0,0.346114704558146,0,0.0729394204678367,0.872656950005657,0.270803813946866,0.0676352412888806,0,0.231389166193025,0,0.0648656817615627,0.270803813946866,0.205652743747529,0.270803813946866,0.24171998158844,0.102826383469072,0.270803813946866,0.0170761394721753,0.168599149971676,0.0842995907427268,0.270803813946866,0.0676352412888806,0.219847357097439,0.205652743747529,0.371459055212967,0.0687791940747971,0.102826383469072,0.371459055212967,0.0170761394721753,0.346114704558146,0.270803813946866,0,0.770559427675935,0.205652743747529,0.0648656817615627,0.820553501105412,0.346114704558146,0.0676352412888806,0.371459055212967,0.102826383469072,0.0676352412888806,0.389829692478625,0.389829692478625,0.389829692478625,0.3339239851372,0.389829692478625,0.938967615212148,0.3339239851372,0.820553501105412,0.346114704558146
"PFE",0.299011658598414,0.88256861835521,0.323914841215246,0.107283358750729,0.405674370656414,0.38795412917925,0.111023709020398,0.0899842433432179,0,0.830348555784321,0.158040627886767,0.448297492655711,0.286963585034232,0.066904377576831,0.323914841215246,0,0.405674370656414,0,0.111023709020398,0.93360132226816,0.323914841215246,0.0899842433432179,0.0648656817615627,0.286963585034232,0.0648656817615627,0,0.323914841215246,0.258636129051463,0.323914841215246,0.299011658598414,0.158040627886767,0.323914841215246,0.060316475960385,0.217959894942474,0.107283358750729,0.323914841215246,0.0899842433432179,0.274587472318242,0.258636129051463,0.431557183208218,0.066904377576831,0.158040627886767,0.431557183208218,0.060316475960385,0.405674370656414,0.323914841215246,0,0.830348555784321,0.258636129051463,0,0.88256861835521,0.405674370656414,0.0899842433432179,0.431557183208218,0.158040627886767,0.0899842433432179,0.448297492655711,0.448297492655711,0.448297492655711,0.38795412917925,0.448297492655711,1,0.38795412917925,0.88256861835521,0.405674370656414
"QDP",0.0440775105657337,0.708077136026935,0,0.226270412907464,0.10389104287563,0.0642062299272522,0.214247946890291,0.239275630063089,0,0.688941615768483,0.168023444060311,0.134726407009083,0.0428277212520227,0.269011706269,0,0,0.10389104287563,0,0.214247946890291,0.771552345199438,0,0.239275630063089,0.270803813946866,0.0428277212520227,0.270803813946866,0.323914841215246,0,0.0653879366751755,0,0.0440775105657337,0.168023444060311,0,0.266623368337541,0.106839829520685,0.226270412907464,0,0.239275630063089,0.0517132572957552,0.0653879366751755,0.129936669661604,0.269011706269,0.168023444060311,0.129936669661604,0.266623368337541,0.10389104287563,0,0,0.688941615768483,0.0653879366751755,0.323914841215246,0.708077136026935,0.10389104287563,0.239275630063089,0.129936669661604,0.168023444060311,0.239275630063089,0.134726407009083,0.134726407009083,0.134726407009083,0.0642062299272522,0.134726407009083,0.833689322607461,0.0642062299272522,0.708077136026935,0.10389104287563
"QXJ",0.0496373315290627,0.73213555620827,0.0653879366751755,0.163005477984671,0.156320586260077,0.129318000127876,0.149505831331682,0.175053798942772,0,0.704675347632067,0.102826360278469,0.194218413281341,0.0324328376565322,0.205034154022633,0.0653879366751755,0,0.156320586260077,0,0.149505831331682,0.793239552168071,0.0653879366751755,0.175053798942772,0.205652743747529,0.0324328376565322,0.205652743747529,0.258636129051463,0.0653879366751755,0,0.0653879366751755,0.0496373315290627,0.102826360278469,0.0653879366751755,0.201242248654648,0.0434795092437736,0.163005477984671,0.0653879366751755,0.175053798942772,0.019040342286207,0,0.183262421969779,0.205034154022633,0.102826360278469,0.183262421969779,0.201242248654648,0.156320586260077,0.0653879366751755,0,0.704675347632067,0,0.258636129051463,0.73213555620827,0.156320586260077,0.175053798942772,0.183262421969779,0.102826360278469,0.175053798942772,0.194218413281341,0.194218413281341,0.194218413281341,0.129318000127876,0.194218413281341,0.856979210875155,0.129318000127876,0.73213555620827,0.156320586260077
"R5E",0.0440775105657337,0.708077136026935,0,0.226270412907464,0.10389104287563,0.0642062299272522,0.214247946890291,0.239275630063089,0,0.688941615768483,0.168023444060311,0.134726407009083,0.0428277212520227,0.269011706269,0,0,0.10389104287563,0,0.214247946890291,0.771552345199438,0,0.239275630063089,0.270803813946866,0.0428277212520227,0.270803813946866,0.323914841215246,0,0.0653879366751755,0,0.0440775105657337,0.168023444060311,0,0.266623368337541,0.106839829520685,0.226270412907464,0,0.239275630063089,0.0517132572957552,0.0653879366751755,0.129936669661604,0.269011706269,0.168023444060311,0.129936669661604,0.266623368337541,0.10389104287563,0,0,0.688941615768483,0.0653879366751755,0.323914841215246,0.708077136026935,0.10389104287563,0.239275630063089,0.129936669661604,0.168023444060311,0.239275630063089,0.134726407009083,0.134726407009083,0.134726407009083,0.0642062299272522,0.134726407009083,0.833689322607461,0.0642062299272522,0.708077136026935,0.10389104287563
