"","AUH","AX0","BE3","BJ7","C1C","C3Z","CPF","DQ1","E5E","FCQ","FRM","FZH","HDU","HFX","J7V","JAQ","JAU","JC9","JYJ","K4M","KJE","KVG","MAA","MKC","P1A","PFE","QDP","QXJ","R5E","RBF","RTM","RX9","SA9","SAH","SCN","T5X","T8A","TS8","TUH","U1J","U3A","U5Q","U7Y","VR3","WAY","WN8","WPU","WQV","X3T","Y34","Y3K","YHT","YMS","Z5Y","Z6Z","ZST","W01","TSK","QXR","HM5","E5B","HYX","K95","F97","TGP"
"FRM",17.4166666666666,27.4166666666667,23.0833333333334,20.1666666666666,26.5833333333334,8.5,13.6666666666666,18.8333333333333,26.1666666666667,18.8333333333334,0,7.75,15.5833333333333,0.5833333333334,20.8333333333334,0.4166666666666,15.3333333333334,21.5,2.4166666666666,23,13.6666666666667,29.4166666666667,43.4166666666666,7.4166666666667,1.1666666666666,15.0833333333334,14.75,28.0833333333334,22.9166666666666,16.5833333333333,30.1666666666667,6.25,11.3333333333334,19,3.25,16.4166666666666,6.3333333333334,10.8333333333334,18.4166666666667,11.6666666666666,11.0833333333334,0.5833333333334,23.3333333333333,25.8333333333334,31.0833333333334,14,28,22.4166666666667,21.4166666666667,16.25,0.9166666666667,12.0833333333334,4.4166666666667,29.8333333333334,20.5,30.3333333333334,26.3333333333334,3.4166666666666,20.1666666666667,15.1666666666667,24.3333333333334,20.5,20.9166666666667,3.8333333333333,26.3333333333334
"FZH",9.6666666666666,35.1666666666667,30.8333333333334,12.4166666666666,34.3333333333334,0.75,5.9166666666666,11.0833333333333,33.9166666666667,26.5833333333334,7.75,0,7.8333333333333,8.3333333333334,28.5833333333334,7.3333333333334,23.0833333333334,13.75,5.3333333333334,30.75,21.4166666666667,37.1666666666667,35.6666666666666,15.1666666666667,6.5833333333334,22.8333333333334,22.5,35.8333333333334,15.1666666666666,8.8333333333333,37.9166666666667,14,19.0833333333334,26.75,11,8.6666666666666,14.0833333333334,18.5833333333334,26.1666666666667,3.9166666666666,18.8333333333334,8.3333333333334,15.5833333333333,33.5833333333334,38.8333333333334,21.75,35.75,30.1666666666667,29.1666666666667,24,8.6666666666667,19.8333333333334,12.1666666666667,37.5833333333334,28.25,38.0833333333334,34.0833333333334,4.3333333333334,27.9166666666667,22.9166666666667,32.0833333333334,28.25,28.6666666666667,3.9166666666667,34.0833333333334
"HDU",1.8333333333333,43,38.6666666666667,4.5833333333333,42.1666666666667,7.0833333333333,1.9166666666667,3.25,41.75,34.4166666666667,15.5833333333333,7.8333333333333,0,16.1666666666667,36.4166666666667,15.1666666666667,30.9166666666667,5.9166666666667,13.1666666666667,38.5833333333333,29.25,45,27.8333333333333,23,14.4166666666667,30.6666666666667,30.3333333333333,43.6666666666667,7.3333333333333,1,45.75,21.8333333333333,26.9166666666667,34.5833333333333,18.8333333333333,0.8333333333333,21.9166666666667,26.4166666666667,34,3.9166666666667,26.6666666666667,16.1666666666667,7.75,41.4166666666667,46.6666666666667,29.5833333333333,43.5833333333333,38,37,31.8333333333333,16.5,27.6666666666667,20,45.4166666666667,36.0833333333333,45.9166666666667,41.9166666666667,12.1666666666667,35.75,30.75,39.9166666666667,36.0833333333333,36.5,11.75,41.9166666666667
"HFX",18,26.8333333333333,22.5,20.75,26,9.0833333333334,14.25,19.4166666666667,25.5833333333333,18.25,0.5833333333334,8.3333333333334,16.1666666666667,0,20.25,1,14.75,22.0833333333334,3,22.4166666666666,13.0833333333333,28.8333333333333,44,6.8333333333333,1.75,14.5,14.1666666666666,27.5,23.5,17.1666666666667,29.5833333333333,5.6666666666666,10.75,18.4166666666666,2.6666666666666,17,5.75,10.25,17.8333333333333,12.25,10.5,0,23.9166666666667,25.25,30.5,13.4166666666666,27.4166666666666,21.8333333333333,20.8333333333333,15.6666666666666,0.3333333333333,11.5,3.8333333333333,29.25,19.9166666666666,29.75,25.75,4,19.5833333333333,14.5833333333333,23.75,19.9166666666666,20.3333333333333,4.4166666666667,25.75
"J7V",38.25,6.5833333333333,2.25,41,5.75,29.3333333333334,34.5,39.6666666666667,5.3333333333333,2,20.8333333333334,28.5833333333334,36.4166666666667,20.25,0,21.25,5.5,42.3333333333334,23.25,2.1666666666666,7.1666666666667,8.5833333333333,64.25,13.4166666666667,22,5.75,6.0833333333334,7.25,43.75,37.4166666666667,9.3333333333333,14.5833333333334,9.5,1.8333333333334,17.5833333333334,37.25,14.5,10,2.4166666666667,32.5,9.75,20.25,44.1666666666667,5,10.25,6.8333333333334,7.1666666666666,1.5833333333333,0.5833333333333,4.5833333333334,19.9166666666667,8.75,16.4166666666667,9,0.3333333333334,9.5,5.5,24.25,0.6666666666667,5.6666666666667,3.5,0.3333333333334,0.0833333333333002,24.6666666666667,5.5
"JAQ",17,27.8333333333333,23.5,19.75,27,8.0833333333334,13.25,18.4166666666667,26.5833333333333,19.25,0.4166666666666,7.3333333333334,15.1666666666667,1,21.25,0,15.75,21.0833333333334,2,23.4166666666666,14.0833333333333,29.8333333333333,43,7.8333333333333,0.75,15.5,15.1666666666666,28.5,22.5,16.1666666666667,30.5833333333333,6.6666666666666,11.75,19.4166666666666,3.6666666666666,16,6.75,11.25,18.8333333333333,11.25,11.5,1,22.9166666666667,26.25,31.5,14.4166666666666,28.4166666666666,22.8333333333333,21.8333333333333,16.6666666666666,1.3333333333333,12.5,4.8333333333333,30.25,20.9166666666666,30.75,26.75,3,20.5833333333333,15.5833333333333,24.75,20.9166666666666,21.3333333333333,3.4166666666667,26.75
"JAU",32.75,12.0833333333333,7.75,35.5,11.25,23.8333333333334,29,34.1666666666667,10.8333333333333,3.5,15.3333333333334,23.0833333333334,30.9166666666667,14.75,5.5,15.75,0,36.8333333333334,17.75,7.6666666666666,1.6666666666667,14.0833333333333,58.75,7.9166666666667,16.5,0.25,0.5833333333334,12.75,38.25,31.9166666666667,14.8333333333333,9.0833333333334,4,3.6666666666666,12.0833333333334,31.75,9,4.5,3.0833333333333,27,4.25,14.75,38.6666666666667,10.5,15.75,1.3333333333334,12.6666666666666,7.0833333333333,6.0833333333333,0.9166666666666,14.4166666666667,3.25,10.9166666666667,14.5,5.1666666666666,15,11,18.75,4.8333333333333,0.1666666666667,9,5.1666666666666,5.5833333333333,19.1666666666667,11
"JC9",4.0833333333334,48.9166666666667,44.5833333333334,1.3333333333334,48.0833333333334,13,7.8333333333334,2.6666666666667,47.6666666666667,40.3333333333334,21.5,13.75,5.9166666666667,22.0833333333334,42.3333333333334,21.0833333333334,36.8333333333334,0,19.0833333333334,44.5,35.1666666666667,50.9166666666667,21.9166666666666,28.9166666666667,20.3333333333334,36.5833333333334,36.25,49.5833333333334,1.4166666666666,4.9166666666667,51.6666666666667,27.75,32.8333333333334,40.5,24.75,5.0833333333334,27.8333333333334,32.3333333333334,39.9166666666667,9.8333333333334,32.5833333333334,22.0833333333334,1.8333333333333,47.3333333333334,52.5833333333334,35.5,49.5,43.9166666666667,42.9166666666667,37.75,22.4166666666667,33.5833333333334,25.9166666666667,51.3333333333334,42,51.8333333333334,47.8333333333334,18.0833333333334,41.6666666666667,36.6666666666667,45.8333333333334,42,42.4166666666667,17.6666666666667,47.8333333333334
"JYJ",15,29.8333333333333,25.5,17.75,29,6.0833333333334,11.25,16.4166666666667,28.5833333333333,21.25,2.4166666666666,5.3333333333334,13.1666666666667,3,23.25,2,17.75,19.0833333333334,0,25.4166666666666,16.0833333333333,31.8333333333333,41,9.8333333333333,1.25,17.5,17.1666666666666,30.5,20.5,14.1666666666667,32.5833333333333,8.6666666666666,13.75,21.4166666666666,5.6666666666666,14,8.75,13.25,20.8333333333333,9.25,13.5,3,20.9166666666667,28.25,33.5,16.4166666666666,30.4166666666666,24.8333333333333,23.8333333333333,18.6666666666666,3.3333333333333,14.5,6.8333333333333,32.25,22.9166666666666,32.75,28.75,1,22.5833333333333,17.5833333333333,26.75,22.9166666666666,23.3333333333333,1.4166666666667,28.75
"K4M",40.4166666666666,4.4166666666667,0.0833333333333997,43.1666666666666,3.5833333333334,31.5,36.6666666666666,41.8333333333333,3.1666666666667,4.1666666666666,23,30.75,38.5833333333333,22.4166666666666,2.1666666666666,23.4166666666666,7.6666666666666,44.5,25.4166666666666,0,9.3333333333333,6.4166666666667,66.4166666666666,15.5833333333333,24.1666666666666,7.9166666666666,8.25,5.0833333333334,45.9166666666666,39.5833333333333,7.1666666666667,16.75,11.6666666666666,4,19.75,39.4166666666666,16.6666666666666,12.1666666666666,4.5833333333333,34.6666666666666,11.9166666666666,22.4166666666666,46.3333333333333,2.8333333333334,8.0833333333334,9,5,0.5833333333333,1.5833333333333,6.75,22.0833333333333,10.9166666666666,18.5833333333333,6.8333333333334,2.5,7.3333333333334,3.3333333333334,26.4166666666666,2.8333333333333,7.8333333333333,1.3333333333334,2.5,2.0833333333333,26.8333333333333,3.3333333333334
"KJE",31.0833333333333,13.75,9.4166666666667,33.8333333333333,12.9166666666667,22.1666666666667,27.3333333333333,32.5,12.5,5.1666666666667,13.6666666666667,21.4166666666667,29.25,13.0833333333333,7.1666666666667,14.0833333333333,1.6666666666667,35.1666666666667,16.0833333333333,9.3333333333333,0,15.75,57.0833333333333,6.25,14.8333333333333,1.4166666666667,1.0833333333333,14.4166666666667,36.5833333333333,30.25,16.5,7.4166666666667,2.3333333333333,5.3333333333333,10.4166666666667,30.0833333333333,7.3333333333333,2.8333333333333,4.75,25.3333333333333,2.5833333333333,13.0833333333333,37,12.1666666666667,17.4166666666667,0.3333333333333,14.3333333333333,8.75,7.75,2.5833333333333,12.75,1.5833333333333,9.25,16.1666666666667,6.8333333333333,16.6666666666667,12.6666666666667,17.0833333333333,6.5,1.5,10.6666666666667,6.8333333333333,7.25,17.5,12.6666666666667
"KVG",46.8333333333333,2,6.3333333333333,49.5833333333333,2.8333333333333,37.9166666666667,43.0833333333333,48.25,3.25,10.5833333333333,29.4166666666667,37.1666666666667,45,28.8333333333333,8.5833333333333,29.8333333333333,14.0833333333333,50.9166666666667,31.8333333333333,6.4166666666667,15.75,0,72.8333333333333,22,30.5833333333333,14.3333333333333,14.6666666666667,1.3333333333333,52.3333333333333,46,0.75,23.1666666666667,18.0833333333333,10.4166666666667,26.1666666666667,45.8333333333333,23.0833333333333,18.5833333333333,11,41.0833333333333,18.3333333333333,28.8333333333333,52.75,3.5833333333333,1.6666666666667,15.4166666666667,1.4166666666667,7,8,13.1666666666667,28.5,17.3333333333333,25,0.4166666666667,8.9166666666667,0.9166666666667,3.0833333333333,32.8333333333333,9.25,14.25,5.0833333333333,8.9166666666667,8.5,33.25,3.0833333333333
"MAA",26,70.8333333333333,66.5,23.25,70,34.9166666666666,29.75,24.5833333333333,69.5833333333333,62.25,43.4166666666666,35.6666666666666,27.8333333333333,44,64.25,43,58.75,21.9166666666666,41,66.4166666666666,57.0833333333333,72.8333333333333,0,50.8333333333333,42.25,58.5,58.1666666666666,71.5,20.5,26.8333333333333,73.5833333333333,49.6666666666666,54.75,62.4166666666666,46.6666666666666,27,49.75,54.25,61.8333333333333,31.75,54.5,44,20.0833333333333,69.25,74.5,57.4166666666666,71.4166666666666,65.8333333333333,64.8333333333333,59.6666666666666,44.3333333333333,55.5,47.8333333333333,73.25,63.9166666666666,73.75,69.75,40,63.5833333333333,58.5833333333333,67.75,63.9166666666666,64.3333333333333,39.5833333333333,69.75
"MKC",24.8333333333333,20,15.6666666666667,27.5833333333333,19.1666666666667,15.9166666666667,21.0833333333333,26.25,18.75,11.4166666666667,7.4166666666667,15.1666666666667,23,6.8333333333333,13.4166666666667,7.8333333333333,7.9166666666667,28.9166666666667,9.8333333333333,15.5833333333333,6.25,22,50.8333333333333,0,8.5833333333333,7.6666666666667,7.3333333333333,20.6666666666667,30.3333333333333,24,22.75,1.1666666666667,3.9166666666667,11.5833333333333,4.1666666666667,23.8333333333333,1.0833333333333,3.4166666666667,11,19.0833333333333,3.6666666666667,6.8333333333333,30.75,18.4166666666667,23.6666666666667,6.5833333333333,20.5833333333333,15,14,8.8333333333333,6.5,4.6666666666667,3,22.4166666666667,13.0833333333333,22.9166666666667,18.9166666666667,10.8333333333333,12.75,7.75,16.9166666666667,13.0833333333333,13.5,11.25,18.9166666666667
"P1A",16.25,28.5833333333333,24.25,19,27.75,7.3333333333334,12.5,17.6666666666667,27.3333333333333,20,1.1666666666666,6.5833333333334,14.4166666666667,1.75,22,0.75,16.5,20.3333333333334,1.25,24.1666666666666,14.8333333333333,30.5833333333333,42.25,8.5833333333333,0,16.25,15.9166666666666,29.25,21.75,15.4166666666667,31.3333333333333,7.4166666666666,12.5,20.1666666666666,4.4166666666666,15.25,7.5,12,19.5833333333333,10.5,12.25,1.75,22.1666666666667,27,32.25,15.1666666666666,29.1666666666666,23.5833333333333,22.5833333333333,17.4166666666666,2.0833333333333,13.25,5.5833333333333,31,21.6666666666666,31.5,27.5,2.25,21.3333333333333,16.3333333333333,25.5,21.6666666666666,22.0833333333333,2.6666666666667,27.5
"PFE",32.5,12.3333333333333,8,35.25,11.5,23.5833333333334,28.75,33.9166666666667,11.0833333333333,3.75,15.0833333333334,22.8333333333334,30.6666666666667,14.5,5.75,15.5,0.25,36.5833333333334,17.5,7.9166666666666,1.4166666666667,14.3333333333333,58.5,7.6666666666667,16.25,0,0.3333333333334,13,38,31.6666666666667,15.0833333333333,8.8333333333334,3.75,3.9166666666666,11.8333333333334,31.5,8.75,4.25,3.3333333333333,26.75,4,14.5,38.4166666666667,10.75,16,1.0833333333334,12.9166666666666,7.3333333333333,6.3333333333333,1.1666666666666,14.1666666666667,3,10.6666666666667,14.75,5.4166666666666,15.25,11.25,18.5,5.0833333333333,0.0833333333333002,9.25,5.4166666666666,5.8333333333333,18.9166666666667,11.25
"QDP",32.1666666666666,12.6666666666667,8.3333333333334,34.9166666666666,11.8333333333334,23.25,28.4166666666666,33.5833333333333,11.4166666666667,4.0833333333334,14.75,22.5,30.3333333333333,14.1666666666666,6.0833333333334,15.1666666666666,0.5833333333334,36.25,17.1666666666666,8.25,1.0833333333333,14.6666666666667,58.1666666666666,7.3333333333333,15.9166666666666,0.3333333333334,0,13.3333333333334,37.6666666666666,31.3333333333333,15.4166666666667,8.5,3.4166666666666,4.25,11.5,31.1666666666666,8.4166666666666,3.9166666666666,3.6666666666667,26.4166666666666,3.6666666666666,14.1666666666666,38.0833333333333,11.0833333333334,16.3333333333334,0.75,13.25,7.6666666666667,6.6666666666667,1.5,13.8333333333333,2.6666666666666,10.3333333333333,15.0833333333334,5.75,15.5833333333334,11.5833333333334,18.1666666666666,5.4166666666667,0.4166666666667,9.5833333333334,5.75,6.1666666666667,18.5833333333333,11.5833333333334
"QXJ",45.5,0.6666666666667,5,48.25,1.5,36.5833333333334,41.75,46.9166666666667,1.9166666666667,9.25,28.0833333333334,35.8333333333334,43.6666666666667,27.5,7.25,28.5,12.75,49.5833333333334,30.5,5.0833333333334,14.4166666666667,1.3333333333333,71.5,20.6666666666667,29.25,13,13.3333333333334,0,51,44.6666666666667,2.0833333333333,21.8333333333334,16.75,9.0833333333334,24.8333333333334,44.5,21.75,17.25,9.6666666666667,39.75,17,27.5,51.4166666666667,2.25,3,14.0833333333334,0.0833333333333997,5.6666666666667,6.6666666666667,11.8333333333334,27.1666666666667,16,23.6666666666667,1.75,7.5833333333334,2.25,1.75,31.5,7.9166666666667,12.9166666666667,3.75,7.5833333333334,7.1666666666667,31.9166666666667,1.75
"R5E",5.5,50.3333333333333,46,2.75,49.5,14.4166666666666,9.25,4.0833333333333,49.0833333333333,41.75,22.9166666666666,15.1666666666666,7.3333333333333,23.5,43.75,22.5,38.25,1.4166666666666,20.5,45.9166666666666,36.5833333333333,52.3333333333333,20.5,30.3333333333333,21.75,38,37.6666666666666,51,0,6.3333333333333,53.0833333333333,29.1666666666666,34.25,41.9166666666666,26.1666666666666,6.5,29.25,33.75,41.3333333333333,11.25,34,23.5,0.4166666666667,48.75,54,36.9166666666666,50.9166666666666,45.3333333333333,44.3333333333333,39.1666666666666,23.8333333333333,35,27.3333333333333,52.75,43.4166666666666,53.25,49.25,19.5,43.0833333333333,38.0833333333333,47.25,43.4166666666666,43.8333333333333,19.0833333333333,49.25
"RBF",0.8333333333333,44,39.6666666666667,3.5833333333333,43.1666666666667,8.0833333333333,2.9166666666667,2.25,42.75,35.4166666666667,16.5833333333333,8.8333333333333,1,17.1666666666667,37.4166666666667,16.1666666666667,31.9166666666667,4.9166666666667,14.1666666666667,39.5833333333333,30.25,46,26.8333333333333,24,15.4166666666667,31.6666666666667,31.3333333333333,44.6666666666667,6.3333333333333,0,46.75,22.8333333333333,27.9166666666667,35.5833333333333,19.8333333333333,0.1666666666667,22.9166666666667,27.4166666666667,35,4.9166666666667,27.6666666666667,17.1666666666667,6.75,42.4166666666667,47.6666666666667,30.5833333333333,44.5833333333333,39,38,32.8333333333333,17.5,28.6666666666667,21,46.4166666666667,37.0833333333333,46.9166666666667,42.9166666666667,13.1666666666667,36.75,31.75,40.9166666666667,37.0833333333333,37.5,12.75,42.9166666666667
"RTM",47.5833333333333,2.75,7.0833333333333,50.3333333333333,3.5833333333333,38.6666666666667,43.8333333333333,49,4,11.3333333333333,30.1666666666667,37.9166666666667,45.75,29.5833333333333,9.3333333333333,30.5833333333333,14.8333333333333,51.6666666666667,32.5833333333333,7.1666666666667,16.5,0.75,73.5833333333333,22.75,31.3333333333333,15.0833333333333,15.4166666666667,2.0833333333333,53.0833333333333,46.75,0,23.9166666666667,18.8333333333333,11.1666666666667,26.9166666666667,46.5833333333333,23.8333333333333,19.3333333333333,11.75,41.8333333333333,19.0833333333333,29.5833333333333,53.5,4.3333333333333,0.9166666666667,16.1666666666667,2.1666666666667,7.75,8.75,13.9166666666667,29.25,18.0833333333333,25.75,0.3333333333333,9.6666666666667,0.1666666666667,3.8333333333333,33.5833333333333,10,15,5.8333333333333,9.6666666666667,9.25,34,3.8333333333333
"RX9",23.6666666666666,21.1666666666667,16.8333333333334,26.4166666666666,20.3333333333334,14.75,19.9166666666666,25.0833333333333,19.9166666666667,12.5833333333334,6.25,14,21.8333333333333,5.6666666666666,14.5833333333334,6.6666666666666,9.0833333333334,27.75,8.6666666666666,16.75,7.4166666666667,23.1666666666667,49.6666666666666,1.1666666666667,7.4166666666666,8.8333333333334,8.5,21.8333333333334,29.1666666666666,22.8333333333333,23.9166666666667,0,5.0833333333334,12.75,3,22.6666666666666,0.0833333333333997,4.5833333333334,12.1666666666667,17.9166666666666,4.8333333333334,5.6666666666666,29.5833333333333,19.5833333333334,24.8333333333334,7.75,21.75,16.1666666666667,15.1666666666667,10,5.3333333333333,5.8333333333334,1.8333333333333,23.5833333333334,14.25,24.0833333333334,20.0833333333334,9.6666666666666,13.9166666666667,8.9166666666667,18.0833333333334,14.25,14.6666666666667,10.0833333333333,20.0833333333334
