"","AUH","AX0","BE3","BJ7","C1C","C3Z","CPF","DQ1","E5E","FCQ","FRM","FZH","HDU","HFX","J7V","JAQ","JAU","JC9","JYJ","K4M","KJE","KVG","MAA","MKC","P1A","PFE","QDP","QXJ","R5E","RBF","RTM","RX9","SA9","SAH","SCN","T5X","T8A","TS8","TUH","U1J","U3A","U5Q","U7Y","VR3","WAY","WN8","WPU","WQV","X3T","Y34","Y3K","YHT","YMS","Z5Y","Z6Z","ZST","W01","TSK","QXR","HM5","E5B","HYX","K95","F97","TGP"
"FRM",10.0636869331066,0.530133928571399,2.0393591651791,0.577792781207101,4.8369256075249,6.3226368801653,1.9493377770083,6.6065345384373,1.9177476973435,1.8317914281998,0,0.2595486111111,1.9956944632234,5.4839601121224,4.8683541800192,2.4494586857948,1.6387206450654,3.3337181982742,0.589704923041399,0.739533115243301,5.7888912656245,3.9669253117914,2.1159648268906,9.870894674591,2.0760307256573,7.1834406992171,2.2245470978209,1.3005420918367,0.205831239632001,7.9656120152355,5.3123250428131,2.3829466821905,2.4609375,13.6520795395421,1.1250694120451,11.2373263888889,5.509277109037,17.8560337539022,3.5709650301021,5.4595486111111,2.6164759550514,4.2568712349398,2.6171875,5.2261819520109,3.1925300250188,2.8577800605536,3.4127039344537,3.6687850080018,1.5116630437571,6.2699672574668,12.9363415392965,0.0550118944636999,7.9407617322204,2.0690517099831,3.203125,0.9577019380853,1.6813449422323,3.1849381943067,5.057668082729,1.8737847222222,4.4515625,11.1173527379426,3.2270727040816,1.3873847551902,2.8071180555556
"FZH",9.8041383219955,0.789682539682499,2.2989077762902,0.318244170096001,5.096474218636,6.5821854912764,1.6897891658972,6.3469859273262,2.1772963084546,2.0913400393109,0.2595486111111,0,2.2552430743345,5.2244115010113,4.6088055689081,2.1899100746837,1.8982692561765,3.0741695871631,0.849253534152499,0.999081726354401,5.5293426545134,4.2264739229025,2.3755134380017,9.6113460634799,2.3355793367684,6.923892088106,1.9649984867098,1.5600907029478,0.465379850743101,7.7060634041244,5.5718736539242,2.1233980710794,2.7204861111111,13.392530928431,0.865520800934,10.9777777777778,5.2497284979259,17.5964851427911,3.8305136412132,5.2,2.3569273439403,3.9973226238287,2.3576388888889,5.485730563122,3.4520786361299,2.5982314494425,3.6722525455648,3.4092363968907,1.7712116548682,6.0104186463557,12.6767929281854,0.2045367166474,7.6812131211093,2.3286003210942,2.9435763888889,1.2172505491964,1.9408935533434,2.9253895831956,5.3172166938401,2.1333333333333,4.7111111111111,10.8578041268315,3.4866213151927,1.1278361440791,3.0666666666667
"HDU",12.05938139633,1.465560534652,0.0436647019556986,2.5734872444305,2.8412311443015,4.3269424169419,3.9450322402317,8.6022290016607,0.0779467658799007,0.163903035023601,1.9956944632234,2.2552430743345,0,7.4796545753458,6.8640486432426,4.4451531490182,0.356973818158,5.3294126614976,1.405989540182,1.2561613479801,7.7845857288479,1.971230848568,0.120270363667199,11.8665891378144,0.0803362624338995,9.1791351624405,4.2202415610443,0.695152371386701,1.7898632235914,9.9613064784589,3.3166305795897,4.3786411454139,0.465243036776599,15.6477740027655,3.1207638752685,13.2330208521123,7.5049715722604,19.8517282171256,1.5752705668787,7.4552430743345,4.6121704182748,6.2525656981632,4.6128819632234,3.2304874887875,1.1968355617954,4.853474523777,1.4170094712303,5.6644794712252,0.484031419466302,8.2656617206902,14.9320360025199,2.0507063576871,9.9364561954438,0.0733572467596986,5.1988194632234,1.0379925251381,0.314349520991101,5.1806326575301,3.0619736195056,0.1219097410012,2.4558680367766,13.113047201166,1.2313782408582,3.3830792184136,0.811423592332197
"HFX",4.5797268209842,6.0140940406938,7.5233192773015,4.9061673309153,10.3208857196473,11.8065969922877,3.5346223351141,1.1225744263149,7.4017078094659,7.3157515403222,5.4839601121224,5.2244115010113,7.4796545753458,0,0.6156059321032,3.0345014263276,7.1226807571878,2.1502419138482,6.0736650351638,6.2234932273657,0.3049311535021,9.4508854239138,7.599924939013,4.3869345624686,7.5599908377797,1.6994805870947,3.2594130143015,6.7845022039591,5.6897913517544,2.4816519031131,10.7962851549355,3.1010134299319,7.9448976121224,8.1681194274197,4.3588907000773,5.7533662767665,0.0253169969146008,12.3720736417798,9.0549251422245,0.0244115010113006,2.867484157071,1.2270888771826,2.8667726121224,10.7101420641333,8.6764901371412,2.6261800515688,8.8966640465761,1.8151751041206,6.9956231558795,0.786007145344399,7.4523814271741,5.4289482176587,2.456801620098,7.5530118221055,2.2808351121224,6.4416620502077,7.1653050543547,2.2990219178157,10.5416281948514,7.3577448343446,9.9355226121224,5.6333926258202,8.711032816204,4.0965753569322,8.291078167678
"J7V",5.1953327530874,5.3984881085906,6.9077133451983,4.2905613988121,9.7052797875441,11.1909910601845,2.9190164030109,1.7381803584181,6.7861018773627,6.700145608219,4.8683541800192,4.6088055689081,6.8640486432426,0.6156059321032,0,2.4188954942244,6.5070748250846,1.534635981745,5.4580591030606,5.6078872952625,0.9205370856053,8.8352794918106,6.9843190069098,5.0025404945718,6.9443849056765,2.3150865191979,2.6438070821983,6.1688962718559,5.0741854196512,3.0972578352163,10.1806792228323,2.4854074978287,7.3292916800192,8.7837253595229,3.7432847679741,6.3689722088697,0.640922929017801,12.987679573883,8.4393192101213,0.5911944310919,2.2518782249678,0.611482945079398,2.2511666800192,10.0945361320301,8.060884205038,2.0105741194656,8.2810581144729,1.1995691720174,6.3800172237763,1.4016130774476,8.0679873592773,4.8133422855555,3.0724075522012,6.9374058900023,1.6652291800192,5.8260561181045,6.5496991222515,1.6834159857125,9.9260222627482,6.7421389022414,9.3199166800192,6.2489985579234,8.0954268841008,3.480969424829,7.6754722355748
"JAQ",7.6142282473118,2.9795926143662,4.4888178509739,1.8716659045877,7.2863842933197,8.7720955659601,0.500120908786499,4.1570758526425,4.3672063831383,4.2812501139946,2.4494586857948,2.1899100746837,4.4451531490182,3.0345014263276,2.4188954942244,0,4.0881793308602,0.884259512479403,3.0391636088362,3.1889918010381,3.3394325798297,6.4163839975862,4.5654235126854,7.4214359887962,4.5254894114521,4.7339820134223,0.224911587973899,3.7500007776315,2.6552899254268,5.5161533294407,7.7617837286079,0.0665120036042985,4.9103961857948,11.2026208537473,1.3243892737497,8.7878677030941,3.0598184232422,15.4065750681074,6.0204237158969,3.0100899253163,0.167017269256601,1.807412549145,0.167728814205201,7.6756406378057,5.6419887108136,0.408321374758803,5.8621626202485,1.219326322207,3.9611217295519,3.820508571672,10.4868828535017,2.3944467913311,5.4913030464256,4.5185103957779,0.753666314205201,3.4071606238801,4.1308036280271,0.735479508511901,7.5071267685238,4.323243408017,6.9010211857948,8.6678940521478,5.6765313898764,1.0620739306046,5.2565767413504
"JAU",11.702407578172,1.108586716494,0.400638520113699,2.2165134262725,3.1982049624595,4.6839162350999,3.5880584220737,8.2452551835027,0.279027052278099,0.193070783134399,1.6387206450654,1.8982692561765,0.356973818158,7.1226807571878,6.5070748250846,4.0881793308602,0,4.9724388433396,1.049015722024,0.8991875298221,7.4276119106899,2.328204666726,0.477244181825199,11.5096153196564,0.437310080591899,8.8221613442825,3.8632677428863,0.338178553228701,1.4328894054334,9.6043326603009,3.6736043977477,4.0216673272559,0.822216854934599,15.2908001846075,2.7637900571105,12.8760470339543,7.1479977541024,19.4947543989676,1.9322443850367,7.0982692561765,4.2551966001168,5.8955918800052,4.2559081450654,3.5874613069455,1.5538093799534,4.496500705619,1.7739832893883,5.3075056530672,0.127057601308302,7.9086879025322,14.5750621843619,1.6937325395291,9.5794823772858,0.430331064917699,4.8418456450654,0.681018706980101,0.0426242971668991,4.8236588393721,3.4189474376636,0.2350640771568,2.8128418549346,12.756073383008,1.5883520590162,3.0261054002556,1.1683974104902
"JC9",6.7299687348324,3.8638521268456,5.3730773634533,2.7559254170671,8.1706438057991,9.6563550784395,1.3843804212659,3.2728163401631,5.2514658956177,5.165509626474,3.3337181982742,3.0741695871631,5.3294126614976,2.1502419138482,1.534635981745,0.884259512479403,4.9724388433396,0,3.9234231213156,4.0732513135175,2.4551730673503,7.3006435100656,5.4496830251648,6.5371764763168,5.4097489239315,3.8497225009429,1.1091711004533,4.6342602901109,3.5395494379062,4.6318938169613,8.6460432410873,0.950771516083702,5.7946556982742,10.3183613412679,2.2086487862291,7.9036081906147,2.1755589107628,14.522315555628,6.9046832283763,2.1258304128369,0.717242243222803,0.9231530366656,0.716530698274202,8.5599001502851,6.526248223293,0.4759381377206,6.7464221327279,0.3350668097276,4.8453812420313,2.9362490591926,9.6026233410223,3.2787063038105,4.6070435339462,5.4027699082573,0.130593198274202,4.2914201363595,5.0150631405065,0.148780003967502,8.3913862810032,5.2075029204964,7.7852806982742,7.7836345396684,6.5607909023558,1.946333443084,6.1408362538298
"JYJ",10.653391856148,0.0595709944700005,1.4496542421377,1.1674977042485,4.2472206844835,5.7329319571239,2.5390427000497,7.1962394614787,1.3280427743021,1.2420865051584,0.589704923041399,0.849253534152499,1.405989540182,6.0736650351638,5.4580591030606,3.0391636088362,1.049015722024,3.9234231213156,0,0.149828192201902,6.3785961886659,3.37722038875,1.5262599038492,10.4605995976324,1.4863258026159,7.7731456222585,2.8142520208623,0.710837168795301,0.383873683409398,8.5553169382769,4.7226201197717,2.9726516052319,1.8712325769586,14.2417844625835,1.7147743350865,11.8270313119303,6.0989820320784,18.4457386769436,2.9812601070607,6.0492535341525,3.2061808780928,4.8465761579812,3.2068924230414,4.6364770289695,2.6028251019774,3.447484983595,2.8229990114123,4.2584899310432,0.921958120715701,6.8596721805082,13.5260464623379,0.644716817505099,8.5304666552618,1.4793467869417,3.7928299230414,0.367997015043901,1.0916400191909,3.7746431173481,4.4679631596876,1.2840797991808,3.8618575769586,11.707057660984,2.6373677810402,1.9770896782316,2.2174131325142
"K4M",10.8032200483499,0.209399186671902,1.2998260499358,1.3173258964504,4.0973924922816,5.583103764922,2.6888708922516,7.3460676536806,1.1782145821002,1.0922583129565,0.739533115243301,0.999081726354401,1.2561613479801,6.2234932273657,5.6078872952625,3.1889918010381,0.8991875298221,4.0732513135175,0.149828192201902,0,6.5284243808678,3.2273921965481,1.3764317116473,10.6104277898343,1.336497610414,7.9229738144604,2.9640802130642,0.561008976593399,0.5337018756113,8.7051451304788,4.5727919275698,3.1224797974338,1.7214043847567,14.3916126547854,1.8646025272884,11.9768595041322,6.2488102242803,18.5955668691455,2.8314319148588,6.1990817263544,3.3560090702947,4.9964043501831,3.3567206152433,4.4866488367676,2.4529969097755,3.5973131757969,2.6731708192104,4.4083181232451,0.772129928513799,7.0095003727101,13.6758746545398,0.794545009707001,8.6802948474637,1.3295185947398,3.9426581152433,0.218168822841999,0.941811826988999,3.92447130955,4.3181349674857,1.1342516069789,3.7120293847567,11.8568858531859,2.4875395888383,2.1269178704335,2.0675849403123
"KJE",4.2747956674821,6.3190251941959,7.8282504308036,5.2110984844174,10.6258168731494,12.1115281457898,3.8395534886162,0.817643272812802,7.706638962968,7.6206826938243,5.7888912656245,5.5293426545134,7.7845857288479,0.3049311535021,0.9205370856053,3.3394325798297,7.4276119106899,2.4551730673503,6.3785961886659,6.5284243808678,0,9.7558165774159,7.9048560925151,4.0820034089665,7.8649219912818,1.3945494335926,3.5643441678036,7.0894333574612,5.9947225052565,2.176720749611,11.1012163084376,3.405944583434,8.2498287656245,7.8631882739176,4.6638218535794,5.4484351232644,0.279614156587499,12.0671424882777,9.3598562957266,0.3293426545134,3.1724153105731,1.5320200306847,3.1717037656245,11.0150732176354,8.9814212906433,2.9311112050709,9.2015952000782,2.1201062576227,7.3005543093816,0.4810759918423,7.147450273672,5.7338793711608,2.1518704665959,7.8579429756076,2.5857662656245,6.7465932037098,7.4702362078568,2.6039530713178,10.8465593483535,7.6626759878467,10.2404537656245,5.3284614723181,9.0159639697061,4.4015065104343,8.5960093211801
"KVG",14.030612244898,3.43679138322,1.9275661466123,4.5447180929985,0.870000295733501,2.3557115683739,5.9162630887997,10.5734598502287,2.0491776144479,2.1351338835916,3.9669253117914,4.2264739229025,1.971230848568,9.4508854239138,8.8352794918106,6.4163839975862,2.328204666726,7.3006435100656,3.37722038875,3.2273921965481,9.7558165774159,0,1.8509604849008,13.8378199863824,1.8908945861341,11.1503660110085,6.1914724096123,2.6663832199547,3.7610940721594,11.9325373270269,1.3453997310217,6.3498719939819,1.5059878117914,17.6190048513335,5.0919947238365,15.2042517006803,9.4762024208284,21.8229590656936,0.395960281689298,9.4264739229025,6.5834012668428,8.2237965467312,6.5841128117914,1.2592566402195,0.774395286772599,6.824705372345,0.554221377337701,7.6357103197932,2.4552622680343,10.2368925692582,16.9032668510879,4.0219372062551,11.9076870440118,1.8978736018083,7.1700503117914,3.0092233737061,2.2855803695591,7.1518635060981,1.0907427709376,2.0931405895692,0.484637188208602,15.084278049734,0.7398526077098,5.3543100669816,1.1598072562358
"MAA",12.1796517599972,1.5858308983192,0.0766056617115005,2.6937576080977,2.7209607806343,4.2066720532747,4.0653026038989,8.7224993653279,0.1982171295471,0.2841733986908,2.1159648268906,2.3755134380017,0.120270363667199,7.599924939013,6.9843190069098,4.5654235126854,0.477244181825199,5.4496830251648,1.5262599038492,1.3764317116473,7.9048560925151,1.8509604849008,0,11.9868595014816,0.0399341012332997,9.2994055261077,4.3405119247115,0.8154227350539,1.9101335872586,10.0815768421261,3.1963602159225,4.4989115090811,0.3449726731094,15.7680443664327,3.2410342389357,13.3532912157795,7.6252419359276,19.9719985807928,1.4550002032115,7.5755134380017,4.732440781942,6.3728360618304,4.7331523268906,3.1102171251203,1.0765651981282,4.9737448874442,1.2967391075631,5.7847498348924,0.604301783133501,8.3859320843574,15.0523063661871,2.1709767213543,10.056726559111,0.0469131169075006,5.3190898268906,1.1582628888053,0.4346198846583,5.3009030211973,2.9417032558384,0.2421801046684,2.3355976731094,13.2333175648332,1.111107877191,3.5033495820808,0.691153228664998
"MKC",0.192792258515603,10.4010286031624,11.9102538397701,9.2931018933839,14.7078202821159,16.1935315547563,7.9215568975827,3.2643601361537,11.7886423719345,11.7026861027908,9.870894674591,9.6113460634799,11.8665891378144,4.3869345624686,5.0025404945718,7.4214359887962,11.5096153196564,6.5371764763168,10.4605995976324,10.6104277898343,4.0820034089665,13.8378199863824,11.9868595014816,0,11.9469254002483,2.6874539753739,7.6463475767701,11.1714367664277,10.076725914223,1.9052826593555,15.1832197174041,7.4879479924005,12.331832174591,3.7811848649511,8.7458252625459,1.3664317142979,4.361617565554,7.9851390793112,13.4418597046931,4.4113460634799,7.2544187195396,5.6140234396512,7.253707174591,15.0970766266019,13.0634246996098,7.0131146140374,13.2835986090447,6.2021096665892,11.3825577183481,3.6009274171242,3.0654468647055,9.8158827801273,1.9301329423706,11.9399463845741,6.667769674591,10.8285966126763,11.5522396168233,6.6859564802843,14.92856275732,11.7446793968132,14.322457174591,1.2464580633516,13.0979673786726,8.4835099194008,12.6780127301466
"P1A",12.1397176587639,1.5458967970859,0.0366715604782009,2.6538235068644,2.7608948818676,4.246606154508,4.0253685026656,8.6825652640946,0.1582830283138,0.244239297457501,2.0760307256573,2.3355793367684,0.0803362624338995,7.5599908377797,6.9443849056765,4.5254894114521,0.437310080591899,5.4097489239315,1.4863258026159,1.336497610414,7.8649219912818,1.8908945861341,0.0399341012332997,11.9469254002483,0,9.2594714248744,4.3005778234782,0.775488633820601,1.8701994860253,10.0416427408928,3.2362943171558,4.4589774078478,0.384906774342699,15.7281102651994,3.2011001377024,13.3133571145462,7.5853078346943,19.9320644795595,1.4949343044448,7.5355793367684,4.6925066807087,6.3329019605971,4.6932182256573,3.1501512263536,1.1164992993615,4.9338107862109,1.3366732087964,5.7448157336591,0.564367681900201,8.3459979831241,15.0123722649538,2.131042620121,10.0167924578777,0.00697901567420089,5.2791557256573,1.118328787572,0.394685783425,5.260968919964,2.9816373570717,0.2022460034351,2.3755317743427,13.1933834635999,1.1510419784243,3.4634154808475,0.731087329898298
"PFE",2.8802462338895,7.7135746277885,9.2227998643962,6.60564791801,12.020366306742,13.5060775793824,5.2341029222088,0.576906160779799,9.1011883965606,9.0152321274169,7.1834406992171,6.923892088106,9.1791351624405,1.6994805870947,2.3150865191979,4.7339820134223,8.8221613442825,3.8497225009429,7.7731456222585,7.9229738144604,1.3945494335926,11.1503660110085,9.2994055261077,2.6874539753739,9.2594714248744,0,4.9588936013962,8.4839827910538,7.3892719388491,0.782171316018399,12.4957657420302,4.8004940170266,9.6443781992171,6.468638840325,6.058371287172,4.0538856896718,1.6741635901801,10.6725930546851,10.7544057293192,1.723892088106,4.5669647441657,2.9265694642773,4.5662531992171,12.409622651228,10.3759707242359,4.3256606386635,10.5961446336708,3.5146556912153,8.6951037429742,0.913473441750302,5.7529008400794,7.1284288047534,0.757321033003297,9.2524924092002,3.9803156992171,8.1411426373024,8.8647856414494,3.9985025049104,12.2411087819461,9.0572254214393,11.6350031992171,3.9339120387255,10.4105134032987,5.7960559440269,9.9905587547727
